seed,profundidade,pontuacao,passos,bateria_final,recargas,tempo_execucao
4002,4,91,109,38,2,19.1940279006958
4003,1,-130,122,-52,0,12.468234539031982
4003,2,-160,176,-8,1,18.27044105529785
4003,3,-54,190,-16,2,22.694035053253174
4003,4,-12,196,-4,3,43.52410817146301
4004,1,109,87,44,1,8.88964557647705
4004,2,79,121,8,1,12.438607454299927
4004,3,77,123,6,1,13.671275615692139
4004,4,109,87,44,1,15.671046257019043
4005,1,-165,129,-59,0,13.145967245101929
4005,2,77,123,1,1,12.689218759536743
4005,3,51,133,1,1,14.890185594558716
4005,4,81,119,1,1,21.203662872314453
4006,1,44,156,44,3,15.869162321090698
4006,2,34,166,40,4,17.048298120498657
4006,3,70,130,44,2,14.720850706100464
4006,4,80,120,8,1,22.077608585357666
4007,1,121,79,11,1,8.099982261657715
4007,2,127,73,17,1,7.602150917053223
4007,3,79,121,11,2,13.566927671432495
4007,4,131,69,21,1,13.84890341758728
4008,1,90,78,-8,0,8.006337404251099
4008,2,96,104,6,1,10.782098293304443
4008,3,108,92,6,1,10.602079391479492
4008,4,110,90,4,1,18.030789136886597
4009,1,28,172,6,2,17.47042965888977
4009,2,3,197,35,3,20.122689723968506
4009,3,45,155,19,3,17.299944400787354
4009,4,49,135,35,2,22.43213725090027
4010,1,45,155,13,2,15.750283479690552
4010,2,91,109,13,1,11.249087572097778
4010,3,43,157,7,2,17.367432832717896
4010,4,75,125,29,2,21.85034704208374
4011,1,-55,107,-37,0,10.916098356246948
4011,2,3,117,47,2,12.018989324569702
4011,3,99,101,29,2,11.435829401016235
4011,4,91,109,29,3,16.879302501678467
4012,1,-1,145,28,2,14.758310079574585
4012,2,21,167,14,2,17.100417375564575
4012,3,53,139,2,2,15.270799160003662
4012,4,67,133,2,2,22.496792793273926
4013,1,48,120,18,1,12.216693878173828
4013,2,55,133,-3,1,13.642815828323364
4013,3,60,124,-4,1,13.591813564300537
4013,4,71,129,29,2,19.693822622299194
4014,1,84,112,-1,2,11.41929030418396
4014,2,94,106,23,1,10.900544881820679
4014,3,108,88,-1,1,9.845926523208618
4014,4,106,94,29,1,14.451496839523315
4015,1,103,97,13,2,9.90595269203186
4015,2,113,87,7,1,8.989109992980957
4015,3,111,89,7,1,9.959606170654297
4015,4,123,77,13,1,13.830200910568237
4016,1,20,132,26,2,13.430150032043457
4016,2,64,128,4,1,13.101150751113892
4016,3,94,106,16,1,11.55865740776062
4016,4,94,106,4,1,16.70121669769287
4017,1,-97,125,48,1,12.749536752700806
4017,2,90,110,17,2,11.38831377029419
4017,3,51,141,48,2,15.81561017036438
4017,4,53,147,22,2,24.16932702064514
4018,1,-90,114,-44,0,11.627213954925537
4018,2,98,102,14,1,10.528308391571045
4018,3,106,94,14,1,10.75112271308899
4018,4,106,94,14,1,16.73022985458374
4019,1,-65,109,-39,0,11.131927490234375
4019,2,-4,136,11,1,14.008840322494507
4019,3,18,182,11,3,20.204801321029663
4019,4,63,129,-2,1,22.74707555770874
4020,1,-36,132,19,2,13.43233346939087
4020,2,25,143,0,3,14.688551187515259
4020,3,77,123,0,3,13.779829025268555
4020,4,97,103,8,2,19.691043376922607
4021,1,5,95,-25,0,9.699984788894653
4021,2,95,97,35,1,10.000896453857422
4021,3,75,125,1,1,13.640161752700806
4021,4,95,97,35,1,15.69806432723999
4022,1,-16,208,1,3,21.137946605682373
4022,2,-12,212,1,4,21.72801113128662
4022,3,-2,202,41,5,22.25924324989319
4022,4,20,180,1,3,28.8479745388031
4023,1,111,89,11,1,9.092012643814087
4023,2,110,74,-4,0,7.650044679641724
4023,3,78,90,-8,1,10.031199216842651
4023,4,120,72,-2,0,12.311039686203003
4024,1,76,112,21,1,11.421056985855103
4024,2,62,138,41,3,14.199747800827026
4024,3,40,160,41,3,17.312005519866943
4024,4,76,124,33,3,21.999879837036133
4025,1,-44,164,15,2,16.670358896255493
4025,2,-58,194,1,3,19.83310341835022
4025,3,38,158,-1,2,17.135303258895874
4025,4,54,146,13,2,21.939884424209595
4026,1,-156,144,39,1,14.656827211380005
4026,2,16,100,-21,1,10.363507509231567
4026,3,54,126,9,1,13.960112571716309
4026,4,72,128,9,2,22.745250701904297
4027,1,128,72,30,1,7.389200210571289
4027,2,120,72,-2,0,7.48660945892334
4027,3,115,85,29,1,9.589784860610962
4027,4,125,75,45,1,13.929805517196655
4028,1,-15,99,-29,0,10.118984937667847
4028,2,91,109,16,1,11.260845184326172
4028,3,111,89,38,1,10.066705703735352
4028,4,115,85,44,1,15.670203924179077
4029,1,-25,113,-28,2,11.552823305130005
4029,2,88,112,13,2,11.541163921356201
4029,3,99,101,12,2,11.371340990066528
4029,4,87,113,30,3,19.880727529525757
4030,1,94,106,5,1,10.826184749603271
4030,2,44,128,9,1,13.21172285079956
4030,3,64,136,9,2,15.082707643508911
4030,4,96,104,7,1,17.75683355331421
4031,1,133,67,26,2,6.872076034545898
4031,2,77,123,8,2,12.649618864059448
4031,3,71,129,8,3,14.280405521392822
4031,4,117,83,8,2,16.009067058563232
4032,1,42,158,48,4,16.049400329589844
4032,2,36,164,6,4,16.789984226226807
4032,3,72,128,2,1,13.887911081314087
4032,4,86,114,42,3,18.91009211540222
4033,1,77,123,26,2,12.521331787109375
4033,2,109,91,24,1,9.39748215675354
4033,3,75,125,26,2,13.930946826934814
4033,4,119,81,36,1,14.821590185165405
4034,1,35,129,10,1,13.141273975372314
4034,2,25,131,10,1,13.497573852539062
4034,3,15,141,-4,1,15.970478057861328
4034,4,82,114,17,1,22.17588710784912
4035,1,-6,190,-2,2,19.300750970840454
4035,2,-12,196,-2,3,20.09274411201477
4035,3,10,182,-2,2,19.78044033050537
4035,4,50,150,42,3,27.194300413131714
4036,1,91,109,41,2,11.128343343734741
4036,2,35,89,-19,0,9.228690385818481
4036,3,59,141,23,3,15.7575044631958
4036,4,103,97,19,1,17.771384239196777
4037,1,-15,99,-29,0,10.101257801055908
4037,2,-71,131,34,1,13.46005129814148
4037,3,91,109,20,1,12.088574647903442
4037,4,91,109,20,1,17.84054946899414
4038,1,75,101,35,1,10.309880495071411
4038,2,59,125,9,1,12.81984567642212
4038,3,85,111,-1,1,12.221383094787598
4038,4,105,95,9,1,15.438940525054932
4039,1,53,131,3,2,13.34100866317749
4039,2,70,82,-12,0,8.521132707595825
4039,3,120,80,22,1,9.410831689834595
4039,4,96,104,26,1,17.970532178878784
4040,1,5,95,-25,0,9.69439697265625
4040,2,75,81,-11,0,8.375772476196289
4040,3,91,109,11,1,11.929119348526001
4040,4,143,57,13,0,11.831371784210205
4041,1,-18,130,36,3,13.237383604049683
4041,2,103,97,31,2,10.03857421875
4041,3,109,91,9,2,10.167620658874512
4041,4,117,83,5,2,14.673009634017944
4042,1,123,77,25,2,7.889878034591675
4042,2,115,85,19,1,8.760209560394287
4042,3,133,67,3,0,7.478842735290527
4042,4,132,68,2,0,11.28791856765747
4043,1,47,145,37,2,14.767752408981323
4043,2,39,137,37,2,14.101133823394775
4043,3,71,129,37,2,14.359508514404297
4043,4,71,129,37,2,21.59855580329895
4044,1,60,108,30,1,11.015595436096191
4044,2,60,108,30,1,11.128104448318481
4044,3,84,108,-2,1,12.07982087135315
4044,4,76,124,0,1,19.8111093044281
4045,1,91,109,38,2,11.12068796157837
4045,2,85,107,54,2,10.977459907531738
4045,3,107,93,26,1,10.120417833328247
4045,4,109,91,26,1,13.848340272903442
4046,1,33,167,1,3,16.98944401741028
4046,2,42,158,6,3,16.18075966835022
4046,3,56,144,6,3,16.037623643875122
4046,4,68,132,6,2,21.07390260696411
4047,1,138,62,8,0,6.368394613265991
4047,2,138,62,8,0,6.482955694198608
4047,3,138,62,8,0,6.998778820037842
4047,4,140,60,10,0,11.256895780563354
4048,1,21,139,-8,2,14.153089761734009
4048,2,-5,97,-27,0,10.072449207305908
4048,3,93,107,8,2,12.589751720428467
4048,4,93,107,8,1,20.02243161201477
4049,1,85,115,16,2,11.723185300827026
4049,2,60,140,15,3,14.362711191177368
4049,3,88,112,31,2,12.258828163146973
4049,4,76,124,31,2,18.589247941970825
4050,1,85,107,25,1,10.92199993133545
4050,2,57,135,25,2,13.845922708511353
4050,3,96,104,8,1,11.640727281570435
4050,4,77,123,45,2,19.759613513946533
4051,1,-24,140,11,1,14.248160123825073
4051,2,13,119,28,1,12.290370225906372
4051,3,23,117,28,1,12.97977328300476
4051,4,23,117,28,1,19.404196739196777
4052,1,104,96,32,1,9.82814359664917
4052,2,54,98,44,1,10.141406059265137
4052,3,84,116,44,2,12.829972743988037
4052,4,118,82,36,1,15.599255561828613
4053,1,115,85,35,1,8.707247257232666
4053,2,115,73,-3,0,7.600397348403931
4053,3,117,83,35,1,9.468632698059082
4053,4,109,91,3,1,16.589760780334473
4054,1,-4,172,22,2,17.478896617889404
4054,2,0,200,8,3,20.42014241218567
4054,3,26,174,4,3,18.748923540115356
4054,4,24,176,4,3,27.928597927093506
4055,1,120,80,5,3,8.199058294296265
4055,2,130,70,5,1,7.329009056091309
4055,3,105,75,-5,0,8.897757053375244
4055,4,125,75,0,1,17.54005789756775
4056,1,101,99,17,1,10.107545852661133
4056,2,97,103,19,1,10.638838052749634
4056,3,97,103,19,1,11.408399820327759
4056,4,109,91,1,2,18.300896883010864
4057,1,-14,190,33,4,19.289058208465576
4057,2,-8,208,3,3,21.25059223175049
4057,3,36,164,3,2,17.929845333099365
4057,4,78,122,17,2,20.610941410064697
4058,1,83,117,32,2,11.93804121017456
4058,2,13,151,16,2,15.488922357559204
4058,3,113,87,6,1,10.150160551071167
4058,4,89,111,32,2,19.559712409973145
4059,1,30,138,-4,1,14.047231912612915
4059,2,-10,154,24,2,15.809804677963257
4059,3,77,123,1,1,13.932210922241211
4059,4,71,129,1,2,21.823094844818115
4060,1,31,169,5,2,17.183034658432007
4060,2,99,101,25,1,10.460113525390625
4060,3,102,98,16,1,11.380949020385742
4060,4,102,98,16,1,20.050188064575195
4061,1,-13,173,14,2,17.570337533950806
4061,2,-8,140,7,1,14.37223482131958
4061,3,41,159,8,3,17.33002471923828
4061,4,77,123,26,3,21.961120128631592
4062,1,74,126,10,2,12.868549823760986
4062,2,50,126,10,1,12.933050155639648
4062,3,74,126,10,2,13.816675901412964
4062,4,70,130,16,2,19.78536868095398
4063,1,15,93,-23,0,9.521244049072266
4063,2,82,114,-1,1,11.70678424835205
4063,3,82,114,-1,1,12.531272888183594
4063,4,82,114,-1,1,17.75976037979126
4064,1,50,150,21,4,15.24146056175232
4064,2,72,128,11,2,13.15536642074585
4064,3,92,108,3,2,11.96703028678894
4064,4,80,120,11,2,19.39909839630127
4065,1,-61,145,-29,1,14.750871896743774
4065,2,-3,171,35,3,17.531968593597412
4065,3,49,151,35,3,16.894330501556396
4065,4,67,133,35,2,22.386873245239258
4066,1,-106,130,-44,2,13.244087934494019
4066,2,-82,146,18,1,15.030046701431274
4066,3,-128,120,-52,1,14.09256100654602
4066,4,14,122,24,1,21.993428707122803
4067,1,59,97,44,1,9.904047966003418
4067,2,105,95,16,1,9.857754707336426
4067,3,95,93,40,1,10.529894590377808
4067,4,105,95,16,1,17.35625958442688
4068,1,7,129,-16,1,13.152720928192139
4068,2,-8,140,7,1,14.389915227890015
4068,3,65,127,48,2,14.209695816040039
4068,4,80,120,43,2,21.2487154006958
4069,1,105,95,41,2,9.707110166549683
4069,2,130,70,0,0,7.26624059677124
4069,3,110,74,-4,0,8.378646612167358
4069,4,130,70,0,0,12.078773975372314
4070,1,94,106,30,3,10.849033832550049
4070,2,59,97,-11,2,10.030868768692017
4070,3,88,104,36,2,11.599240064620972
4070,4,134,66,4,0,12.424735069274902
4071,1,38,110,33,1,11.219852447509766
4071,2,81,119,40,2,12.229591846466064
4071,3,105,95,40,2,10.709563732147217
4071,4,101,99,40,2,16.661059379577637
4072,1,67,117,29,2,11.922056198120117
4072,2,100,100,26,1,10.330411195755005
4072,3,86,114,6,1,12.800849437713623
4072,4,92,100,32,1,17.830007076263428
4073,1,25,159,44,3,16.176672220230103
4073,2,-6,130,-19,1,13.37176513671875
4073,3,54,146,1,2,16.200286865234375
4073,4,51,133,-4,2,23.29567050933838
4074,1,77,99,37,1,10.110319137573242
4074,2,111,89,25,1,9.22772216796875
4074,3,119,81,25,1,9.380008697509766
4074,4,119,81,25,1,15.953357696533203
4075,1,71,97,41,1,9.911647319793701
4075,2,83,117,33,3,12.049220085144043
4075,3,89,111,9,1,12.096044778823853
4075,4,101,99,35,2,16.8199143409729
4076,1,-225,141,-71,0,14.34900188446045
4076,2,7,137,7,1,14.069604635238647
4076,3,35,137,-7,1,15.444077730178833
4076,4,41,131,-7,2,22.860917806625366
4077,1,17,147,-9,2,14.945223569869995
4077,2,33,167,19,3,17.1064395904541
4077,3,27,137,-9,2,15.531963348388672
4077,4,85,115,11,1,19.709646940231323
4078,1,82,118,10,1,12.017343997955322
4078,2,94,106,10,1,10.962076187133789
4078,3,72,128,10,2,14.169290542602539
4078,4,96,104,32,2,18.620625257492065
4079,1,46,154,14,2,15.646547794342041
4079,2,100,100,14,1,10.32995343208313
4079,3,118,82,14,1,9.397630453109741
4079,4,120,72,-2,0,13.401952266693115
4080,1,50,86,-16,0,8.801019430160522
4080,2,112,88,22,1,9.057970523834229
4080,3,89,111,13,1,12.119932174682617
4080,4,64,136,40,3,21.8952317237854
4081,1,-112,120,-48,1,12.230169773101807
4081,2,44,132,4,1,13.542226076126099
4081,3,87,113,9,1,12.386614561080933
4081,4,87,113,9,1,17.603059768676758
4082,1,66,110,-6,2,11.219871997833252
4082,2,67,101,43,2,10.410581827163696
4082,3,87,97,43,2,10.941856622695923
4082,4,95,105,25,2,20.938947677612305
4083,1,60,132,-2,1,13.453335523605347
4083,2,46,138,-4,2,14.282056331634521
4083,3,84,116,2,1,13.598987102508545
4083,4,78,122,28,2,24.743688106536865
4084,1,103,97,41,2,9.911277294158936
4084,2,99,93,39,1,9.617205381393433
4084,3,103,97,41,2,10.715997219085693
4084,4,115,73,-3,0,12.958936929702759
4085,1,26,134,33,2,13.642643690109253
4085,2,48,152,13,3,15.620131492614746
4085,3,62,138,13,2,15.45012092590332
4085,4,86,114,13,1,19.599062204360962
4086,1,90,98,35,1,10.000452280044556
4086,2,120,80,1,1,8.311349153518677
4086,3,120,80,11,1,8.706887006759644
4086,4,118,82,19,1,12.508735179901123
4087,1,70,130,16,2,13.280066013336182
4087,2,116,84,2,1,8.690952062606812
4087,3,132,68,2,0,7.863056659698486
4087,4,132,68,2,0,12.883030891418457
4088,1,-119,115,-51,1,11.720871686935425
4088,2,55,145,7,2,14.898743391036987
4088,3,84,116,4,1,13.06950044631958
4088,4,76,124,40,2,20.97987723350525
4089,1,38,102,-15,1,10.409836292266846
4089,2,94,106,35,2,10.929715156555176
4089,3,108,92,27,1,10.331981658935547
4089,4,110,90,27,2,17.30885410308838
4090,1,69,99,39,1,10.11578106880188
4090,2,5,139,5,1,14.290022611618042
4090,3,76,116,16,1,12.857675313949585
4090,4,81,119,5,1,20.053045511245728
4091,1,106,94,37,3,9.627577066421509
4091,2,65,123,10,1,12.619616985321045
4091,3,103,97,24,1,10.820066690444946
4091,4,107,93,16,1,15.429860830307007
4092,1,-65,109,-39,0,11.110896110534668
4092,2,35,89,-19,0,9.171820163726807
4092,3,89,107,24,1,11.640294551849365
4092,4,81,119,8,1,18.049238204956055
4093,1,61,139,17,2,14.140515089035034
4093,2,90,110,42,2,11.322183609008789
4093,3,73,127,3,2,13.92191767692566
4093,4,70,122,42,3,19.262147188186646
4094,1,101,99,28,2,10.103241682052612
4094,2,75,85,-10,1,8.771997928619385
4094,3,93,107,28,2,11.759939670562744
4094,4,101,99,28,2,14.978834390640259
4095,1,87,113,39,4,11.517333507537842
4095,2,123,77,39,1,7.980299472808838
4095,3,125,75,39,2,8.829352378845215
4095,4,123,77,39,1,13.507717609405518
4096,1,-57,133,28,1,13.54122519493103
4096,2,69,127,4,1,13.127700328826904
4096,3,93,99,-2,1,11.53777027130127
4096,4,99,101,4,1,17.916553020477295
4097,1,43,157,17,3,15.966600894927979
4097,2,96,104,2,1,10.71388053894043
4097,3,53,147,5,2,16.208913803100586
4097,4,49,151,5,3,25.27796721458435
4098,1,60,132,27,3,13.438506603240967
4098,2,78,122,5,1,12.621715307235718
4098,3,80,116,15,1,13.199452877044678
4098,4,88,112,15,1,20.35874891281128
4099,1,-50,106,-36,0,10.800326824188232
4099,2,21,123,19,2,12.636899709701538
4099,3,37,163,9,3,17.78926110267639
4099,4,91,109,19,1,17.378920793533325
4100,1,-26,182,11,2,18.472129821777344
4100,2,33,167,10,2,17.14037322998047
4100,3,82,118,3,2,13.604857683181763
4100,4,44,112,29,1,21.829779386520386
4101,1,-127,143,35,2,14.54036259651184
4101,2,57,143,5,2,14.646879196166992
4101,3,69,127,-1,1,13.669315576553345
4101,4,85,115,5,1,16.65943670272827
4102,1,133,67,3,0,6.871624708175659
4102,2,132,68,2,0,7.040630102157593
4102,3,101,83,51,1,9.492070198059082
4102,4,101,83,51,1,14.57095456123352
4103,1,-5,97,-27,0,9.91515064239502
4103,2,-15,143,5,1,14.647765159606934
4103,3,3,141,3,1,15.297125101089478
4103,4,65,131,-1,1,20.6994571685791
4104,1,-33,109,-31,2,11.109982967376709
4104,2,82,118,6,1,12.119777917861938
4104,3,78,122,6,3,13.72380542755127
4104,4,82,118,6,1,18.629315853118896
4105,1,-48,192,35,4,19.496682167053223
4105,2,-38,194,35,3,19.85766887664795
4105,3,-20,220,35,5,23.739397525787354
4105,4,80,120,3,1,21.149867057800293
4106,1,79,101,34,1,10.308335542678833
4106,2,43,157,34,3,16.11947274208069
4106,3,54,146,35,3,16.059281826019287
4106,4,79,101,34,1,18.072752714157104
4107,1,51,133,-4,2,13.53010892868042
4107,2,51,149,22,3,15.29634404182434
4107,3,47,145,-2,2,15.78853702545166
4107,4,57,127,36,3,20.71363353729248
4108,1,-31,131,24,1,13.35041093826294
4108,2,81,119,2,1,12.243580341339111
4108,3,41,131,6,1,14.211304664611816
4108,4,89,111,12,1,17.627049922943115
4109,1,4,148,39,3,15.050911903381348
4109,2,80,120,13,2,12.314002990722656
4109,3,80,120,13,2,13.162378787994385
4109,4,80,120,13,2,17.639950275421143
4110,1,-33,121,31,2,12.33241868019104
4110,2,27,173,35,3,17.650588750839233
4110,3,49,151,35,3,16.280814170837402
4110,4,55,145,35,2,19.30110478401184
4111,1,60,84,-14,0,8.61444902420044
4111,2,70,110,25,1,11.343684196472168
4111,3,113,87,4,1,10.099842548370361
4111,4,132,68,2,0,14.191767454147339
4112,1,71,129,2,2,13.133141040802002
4112,2,77,123,0,2,12.675246715545654
4112,3,71,129,0,2,14.196755409240723
4112,4,77,123,0,2,21.0080509185791
4113,1,-8,176,32,3,17.86653208732605
4113,2,40,136,0,1,13.969913482666016
4113,3,58,134,14,2,14.887938022613525
4113,4,90,110,6,1,18.859153032302856
4114,1,101,99,45,2,10.144833087921143
4114,2,95,105,21,1,10.834455013275146
4114,3,99,101,21,1,11.131002426147461
4114,4,107,93,21,1,14.821000337600708
4115,1,-51,127,34,1,12.95137882232666
4115,2,34,166,39,3,17.048141717910767
4115,3,62,138,1,2,15.546641111373901
4115,4,75,125,36,2,21.29438042640686
4116,1,69,131,14,3,13.336776733398438
4116,2,69,119,14,1,12.237890243530273
4116,3,81,119,14,2,13.02701210975647
4116,4,91,109,40,2,17.088676929473877
4117,1,73,127,36,2,12.928401470184326
4117,2,95,105,4,1,10.829127788543701
4117,3,92,108,1,2,12.058830499649048
4117,4,88,112,1,1,18.344808340072632
4118,1,-19,151,-17,2,15.367544174194336
4118,2,1,199,7,3,20.36642837524414
4118,3,7,185,19,4,20.370115756988525
4118,4,49,151,19,3,26.271739959716797
4119,1,-15,215,35,4,21.81903386116028
4119,2,-117,229,35,4,23.51805305480957
4119,3,-18,210,-2,3,23.021215677261353
4119,4,-2,202,2,3,34.110416412353516
4120,1,71,89,-10,1,9.111069679260254
4120,2,-79,159,16,2,16.329986810684204
4120,3,71,89,-10,1,10.559186220169067
4120,4,65,95,-10,1,20.219911336898804
4121,1,61,135,-1,2,13.73124384880066
4121,2,61,119,-5,2,12.25719141960144
4121,3,87,109,-1,2,12.390970468521118
4121,4,87,109,-1,1,18.349202632904053
4122,1,118,82,2,1,8.385010957717896
4122,2,59,141,19,3,14.428410768508911
4122,3,63,125,-3,1,13.472624063491821
4122,4,91,109,17,1,15.400044918060303
4123,1,93,107,25,2,10.918519020080566
4123,2,93,107,19,1,11.060010194778442
4123,3,91,109,21,2,12.36177396774292
4123,4,93,107,19,1,17.892526865005493
4124,1,-10,98,-28,0,10.002058029174805
4124,2,114,86,32,1,8.883093118667603
4124,3,112,88,32,1,9.693159341812134
4124,4,110,90,32,1,13.672195196151733
4125,1,-3,139,26,2,14.150173664093018
4125,2,65,115,20,1,11.840002536773682
4125,3,109,91,4,1,10.341187000274658
4125,4,109,91,4,1,15.937761783599854
4126,1,2,106,-23,1,10.844043016433716
4126,2,65,135,16,2,13.851269960403442
4126,3,71,129,0,2,13.940016984939575
4126,4,65,135,2,2,19.419390201568604
4127,1,53,147,27,2,14.948671579360962
4127,2,89,111,27,2,11.477788925170898
4127,3,123,77,7,1,9.107723236083984
4127,4,95,77,-7,0,14.709989070892334
4128,1,75,117,31,2,11.930604696273804
4128,2,69,131,41,2,13.430121421813965
4128,3,77,123,5,2,13.590947151184082
4128,4,71,129,37,2,18.84964156150818
4129,1,-27,179,11,2,18.210328817367554
4129,2,39,125,-9,1,12.891597747802734
4129,3,19,181,5,3,20.07777500152588
4129,4,3,197,5,4,32.165072202682495
4130,1,115,85,14,1,8.699175596237183
4130,2,25,91,-21,0,9.37907338142395
4130,3,39,129,-8,2,13.95889401435852
4130,4,117,83,30,1,13.861297607421875
4131,1,130,70,0,0,7.177967071533203
4131,2,100,76,-6,0,7.8606977462768555
4131,3,118,82,35,1,9.031399250030518
4131,4,118,82,35,1,13.3916597366333
4132,1,-5,97,-27,0,9.910192966461182
4132,2,99,101,29,1,10.388978958129883
4132,3,81,119,9,1,12.887840032577515
4132,4,85,115,9,1,17.422729969024658
4133,1,-187,155,-58,2,15.750883340835571
4133,2,88,112,17,1,11.514821290969849
4133,3,84,116,17,2,12.94077467918396
4133,4,92,108,17,1,17.177407264709473
4134,1,98,102,16,1,10.410172939300537
4134,2,56,144,2,2,14.787707567214966
4134,3,56,128,6,1,13.95711636543274
4134,4,84,108,24,1,16.617732286453247
4135,1,21,115,31,1,11.72881817817688
4135,2,81,119,11,1,12.238938331604004
4135,3,77,123,9,2,13.679816484451294
4135,4,81,119,9,2,20.231948852539062
4136,1,-36,124,34,1,12.628441572189331
4136,2,20,148,18,2,15.191015243530273
4136,3,42,158,18,3,17.273746252059937
4136,4,80,120,2,1,20.132837533950806
4137,1,-39,119,41,1,12.117825508117676
4137,2,85,115,11,1,11.802196502685547
4137,3,79,121,37,2,12.866451501846313
4137,4,71,129,37,2,18.27919054031372
4138,1,21,175,10,2,17.772566080093384
4138,2,-4,204,13,3,20.812740325927734
4138,3,16,184,17,4,19.86473822593689
4138,4,48,152,13,2,22.330697536468506
